Name	Data type	Length	Format adaptation	Connection	Group	Address	Linear scaling	AS value range from	AS value range to	OS value range from	OS value range to	Low limit	High limit	Start value	Substitute value	Substitute value at low limit	Substitute value at high limit	Substitute value as start value	Substitute value on connection errors	Computer-local	Synchronization	Runtime persistence	AS tag name
TIT_903_1101_301_12.EL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.ELL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.HA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.HA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.HHA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.HHA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.HHV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.HHV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.HV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.HV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.IN	Floating-point number 32-bit IEEE 754	4	FloatToFloat	########		DB1,DD0	0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.LA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.LA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.LLA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.LLA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.LLV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.LLV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.LV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.LV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.MAINT	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.MAX	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD4	0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.MIN	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD8	0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.Name	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_12.TagPrefix	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.ACK	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.BIO	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.Comment	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.EH	Binary Tag	1		########		DB1,D12.1	0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.EHH	Binary Tag	1		########		DB1,D12.0	0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.EL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.ELL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.HA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.HA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.HHA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.HHA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.HHV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.HHV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.HV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.HV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.IN	Floating-point number 32-bit IEEE 754	4	FloatToFloat	########		DB1,DD0	0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.LA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.LA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.LLA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.LLA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.LLV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.LLV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.LV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.LV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.MAINT	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.MAX	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD4	0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.MIN	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD8	0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.Name	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_13.TagPrefix	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.ACK	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.BIO	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.Comment	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.EH	Binary Tag	1		########		DB1,D12.1	0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.EHH	Binary Tag	1		########		DB1,D12.0	0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.EL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.ELL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.HA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.HA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.HHA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.HHA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.HHV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.HHV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.HV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.HV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.IN	Floating-point number 32-bit IEEE 754	4	FloatToFloat	########		DB1,DD0	0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.LA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.LA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.LLA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.LLA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.LLV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.LLV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.LV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.LV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.MAINT	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.MAX	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD4	0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.MIN	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD8	0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.Name	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_14.TagPrefix	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.ACK	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.BIO	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.Comment	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.EH	Binary Tag	1		########		DB1,D12.1	0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.EHH	Binary Tag	1		########		DB1,D12.0	0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.EL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.ELL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.HA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.HA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.HHA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.HHA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.HHV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.HHV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.HV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.HV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.IN	Floating-point number 32-bit IEEE 754	4	FloatToFloat	########		DB1,DD0	0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.LA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.LA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.LLA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.LLA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.LLV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.LLV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.LV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.LV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.MAINT	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.MAX	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD4	0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.MIN	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD8	0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.Name	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
TIT_903_1101_301_15.TagPrefix	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.ACK	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.BIO	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.Comment	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.EH	Binary Tag	1		########		DB1,D12.1	0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.EHH	Binary Tag	1		########		DB1,D12.0	0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.EL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.ELL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.HA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.HA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.HHA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.HHA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.HHV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.HHV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.HV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.HV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.IN	Floating-point number 32-bit IEEE 754	4	FloatToFloat	########		DB1,DD0	0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.LA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.LA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.LLA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.LLA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.LLV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.LLV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.LV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.LV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.MAINT	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.MAX	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD4	0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.MIN	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD8	0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.Name	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_01.TagPrefix	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.ACK	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.BIO	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.Comment	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.EH	Binary Tag	1		########		DB1,D12.1	0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.EHH	Binary Tag	1		########		DB1,D12.0	0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.EL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.ELL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.HA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.HA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.HHA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.HHA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.HHV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.HHV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.HV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.HV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.IN	Floating-point number 32-bit IEEE 754	4	FloatToFloat	########		DB1,DD0	0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.LA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.LA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.LLA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.LLA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.LLV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.LLV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.LV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.LV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.MAINT	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.MAX	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD4	0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.MIN	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD8	0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.Name	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_02.TagPrefix	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.ACK	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.BIO	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.Comment	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.EH	Binary Tag	1		########		DB1,D12.1	0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.EHH	Binary Tag	1		########		DB1,D12.0	0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.EL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.ELL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.HA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.HA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.HHA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.HHA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.HHV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.HHV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.HV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.HV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.IN	Floating-point number 32-bit IEEE 754	4	FloatToFloat	########		DB1,DD0	0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.LA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.LA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.LLA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.LLA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.LLV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.LLV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.LV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.LV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.MAINT	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.MAX	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD4	0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.MIN	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD8	0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.Name	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_101_03.TagPrefix	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.ACK	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.BIO	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.Comment	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.EH	Binary Tag	1		########		DB1,D12.1	0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.EHH	Binary Tag	1		########		DB1,D12.0	0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.EL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.ELL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.HA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.HA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.HHA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.HHA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.HHV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.HHV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.HV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.HV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.IN	Floating-point number 32-bit IEEE 754	4	FloatToFloat	########		DB1,DD0	0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.LA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.LA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.LLA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.LLA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.LLV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.LLV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.LV	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.LV_1	Unsigned 32-bit value	4		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.MAINT	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.MAX	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD4	0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.MIN	Unsigned 32-bit value	4	DwordToUnsignedDword	########		DB1,DD8	0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.Name	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_01.TagPrefix	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_02.ACK	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_02.BIO	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_02.Comment	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_02.EH	Binary Tag	1		########		DB1,D12.1	0									0	0	0	0	0	0	0	
MPS_903_5501_102_02.EHH	Binary Tag	1		########		DB1,D12.0	0									0	0	0	0	0	0	0	
MPS_903_5501_102_02.EL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_02.ELL	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_02.HA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_02.HA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_02.HHA	Binary Tag	1		Internal tags			0									0	0	0	0	0	0	0	
MPS_903_5501_102_02.HHA_UNACK	Text tag 8-bit character set	255		Internal tags			0									0	0	0	0	0	0	0	
